"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type","New Column"
"158","14:48:43.576775","b0:48:7a:e7:fe:3e","02:8d:27:ee:31:c2","802.11","-67 dBm","0.001871","Probe Response","","","","Emikroszkop","1","","",""
"159","14:48:43.578496","18:a6:f7:c5:62:80","02:8d:27:ee:31:c2","802.11","-83 dBm","0.001721","Probe Response","","","","Pince2","1","","",""
"160","14:48:43.616611","02:8d:27:ee:31:c2","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.038115","Probe Request","","","","","1","","",""
"161","14:48:43.620763","b0:48:7a:e7:fe:3e","02:8d:27:ee:31:c2","802.11","-67 dBm","0.004152","Probe Response","","","","Emikroszkop","1","","",""
"162","14:48:43.622366","18:a6:f7:c5:62:80","02:8d:27:ee:31:c2","802.11","-81 dBm","0.001603","Probe Response","","","","Pince2","1","","",""
"163","14:48:43.627049","18:a6:f7:c5:62:80","02:8d:27:ee:31:c2","802.11","-83 dBm","0.004683","Probe Response","","","","Pince2","1","","",""
"164","14:48:43.628343","18:a6:f7:c5:62:80","02:8d:27:ee:31:c2","802.11","-81 dBm","0.001294","Probe Response","","","","Pince2","1","","",""
"165","14:48:43.663600","18:a6:f7:c5:62:80","02:8d:27:ee:31:c2","802.11","-83 dBm","0.035257","Probe Response","","","","Pince2","1","","",""
"166","14:48:43.664868","18:a6:f7:c5:62:80","02:8d:27:ee:31:c2","802.11","-85 dBm","0.001268","Probe Response","","","","Pince2","1","","",""
"167","14:48:43.704366","02:73:8d:a0:1c:47","02:8d:27:ee:31:c2","802.11","-47 dBm","0.039498","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"168","14:48:43.706337","02:73:8d:a0:1c:47","02:8d:27:ee:31:c2","802.11","-47 dBm","0.001971","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"169","14:48:43.708812","02:73:8d:a0:1c:47","02:8d:27:ee:31:c2","802.11","-47 dBm","0.002475","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"170","14:48:44.629006","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-63 dBm","0.920194","Probe Request","","","","","1","","",""
"171","14:48:45.819039","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-47 dBm","1.190033","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"172","14:48:45.820884","b0:48:7a:e7:fe:3e","30:3a:64:74:91:b3","802.11","-65 dBm","0.001845","Probe Response","","","","Emikroszkop","1","","",""
"173","14:48:45.828869","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-81 dBm","0.007985","Probe Response","","","","Pince2","1","","",""
"174","14:48:45.831084","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-47 dBm","0.002215","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"175","14:48:45.832675","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-79 dBm","0.001591","Probe Response","","","","Pince2","1","","",""
"176","14:48:45.833996","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-79 dBm","0.001321","Probe Response","","","","Pince2","1","","",""
"177","14:48:45.835308","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-79 dBm","0.001312","Probe Response","","","","Pince2","1","","",""
"178","14:48:46.226868","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-45 dBm","0.391560","Probe Request","","","","Internet","1","","",""
"179","14:48:46.228791","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-45 dBm","0.001923","Probe Request","","","","","1","","",""
"180","14:48:46.231926","b0:48:7a:e7:fe:3e","30:3a:64:74:91:b3","802.11","-67 dBm","0.003135","Probe Response","","","","Emikroszkop","1","","",""
"181","14:48:46.233488","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-83 dBm","0.001562","Probe Response","","","","Pince2","1","","",""
"182","14:48:46.235364","b0:48:7a:e7:fe:3e","30:3a:64:74:91:b3","802.11","-69 dBm","0.001876","Probe Response","","","","Emikroszkop","1","","",""
"183","14:48:46.237742","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-45 dBm","0.002378","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"184","14:48:46.240169","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-47 dBm","0.002427","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"185","14:48:46.248627","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-83 dBm","0.008458","Probe Response","","","","Pince2","1","","",""
"186","14:48:49.133140","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","2.884513","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"187","14:48:49.135489","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-63 dBm","0.002349","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"188","14:48:49.141652","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.006163","Probe Response","","","","Pince2","1","","",""
"189","14:48:49.220106","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-47 dBm","0.078454","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"190","14:48:49.223825","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.003719","Probe Response","","","","Pince2","1","","",""
"191","14:48:49.225237","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-81 dBm","0.001412","Probe Response","","","","Pince2","1","","",""
"192","14:48:49.226613","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001376","Probe Response","","","","Pince2","1","","",""
"193","14:48:49.227903","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001290","Probe Response","","","","Pince2","1","","",""
"194","14:48:49.229238","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001335","Probe Response","","","","Pince2","1","","",""
"195","14:48:49.230674","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-79 dBm","0.001436","Probe Response","","","","Pince2","1","","",""
"196","14:48:49.232026","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001352","Probe Response","","","","Pince2","1","","",""
"197","14:48:49.236174","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-49 dBm","0.004148","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"198","14:48:49.237738","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001564","Probe Response","","","","Pince2","1","","",""
"199","14:48:49.239998","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-47 dBm","0.002260","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"200","14:48:49.304587","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-81 dBm","0.064589","Probe Response","","","","Pince2","1","","",""
"201","14:48:49.305870","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-81 dBm","0.001283","Probe Response","","","","Pince2","1","","",""
"202","14:48:49.307246","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-81 dBm","0.001376","Probe Response","","","","Pince2","1","","",""
"203","14:48:49.308613","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001367","Probe Response","","","","Pince2","1","","",""
"204","14:48:49.309935","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-81 dBm","0.001322","Probe Response","","","","Pince2","1","","",""
"205","14:48:49.311773","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001838","Probe Response","","","","Pince2","1","","",""
"206","14:48:49.313213","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001440","Probe Response","","","","Pince2","1","","",""
"207","14:48:49.314528","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-83 dBm","0.001315","Probe Response","","","","Pince2","1","","",""
"208","14:49:02.038470","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-49 dBm","12.723942","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"209","14:49:02.040417","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-49 dBm","0.001947","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"210","14:49:02.042450","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-49 dBm","0.002033","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"211","14:49:02.047356","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-49 dBm","0.004906","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"212","14:49:02.049371","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-49 dBm","0.002015","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"213","14:49:02.051328","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-49 dBm","0.001957","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"214","14:49:05.845368","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","3.794040","Probe Request","","","","","1","","",""
"215","14:49:05.846513","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-59 dBm","0.001145","Probe Request","","","","Internet","1","","",""
"216","14:49:05.848066","b0:48:7a:e7:fe:3e","30:3a:64:74:91:b3","802.11","-67 dBm","0.001553","Probe Response","","","","Emikroszkop","1","","",""
"217","14:49:05.849927","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-51 dBm","0.001861","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"218","14:49:05.852237","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-51 dBm","0.002310","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"219","14:49:21.906091","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-55 dBm","16.053854","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"220","14:49:21.908337","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-55 dBm","0.002246","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"221","14:49:21.910465","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-55 dBm","0.002128","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"222","14:49:21.912657","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-55 dBm","0.002192","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"223","14:49:22.513902","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-49 dBm","0.601245","Probe Request","","","","","1","","",""
"224","14:49:22.516218","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-55 dBm","0.002316","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"225","14:49:22.518119","b0:48:7a:e7:fe:3e","30:3a:64:74:91:b3","802.11","-73 dBm","0.001901","Probe Response","","","","Emikroszkop","1","","",""
"226","14:49:22.522282","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-49 dBm","0.004163","Probe Request","","","","Internet","1","","",""
"227","14:49:22.523740","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-49 dBm","0.001458","Probe Request","","","","","1","","",""
"228","14:49:22.526039","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-55 dBm","0.002299","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"229","14:49:22.529627","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-93 dBm","0.003588","Probe Response","","","","Pince2","1","","",""
"230","14:49:26.942478","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-89 dBm","4.412851","Probe Response","","","","Pince2","1","","",""
"231","14:49:26.945287","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-91 dBm","0.002809","Probe Response","","","","Pince2","1","","",""
"232","14:49:26.946614","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-89 dBm","0.001327","Probe Response","","","","Pince2","1","","",""
"233","14:49:26.956448","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-89 dBm","0.009834","Probe Response","","","","Pince2","1","","",""
"234","14:49:30.156553","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","3.200105","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"235","14:49:30.158759","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-57 dBm","0.002206","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"236","14:49:30.162359","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.003600","Probe Response","","","","Emikroszkop","1","","",""
"237","14:49:30.164270","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.001911","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"238","14:49:30.166488","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-57 dBm","0.002218","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"239","14:49:30.170381","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-57 dBm","0.003893","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"240","14:49:30.171988","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001607","Probe Response","","","","Pince2","1","","",""
"241","14:49:30.173309","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001321","Probe Response","","","","Pince2","1","","",""
"242","14:49:30.176059","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.002750","Probe Response","","","","Pince2","1","","",""
"243","14:49:30.178346","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-57 dBm","0.002287","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"244","14:49:30.244865","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-57 dBm","0.066519","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"245","14:49:30.246835","02:73:8d:a0:1c:47","d4:28:d5:c7:2f:01","802.11","-57 dBm","0.001970","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"246","14:49:30.248710","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.001875","Probe Response","","","","Emikroszkop","1","","",""
"247","14:49:30.347977","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.099267","Probe Response","","","","Pince2","1","","",""
"248","14:49:30.349240","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001263","Probe Response","","","","Pince2","1","","",""
"249","14:49:40.928681","b0:19:c6:23:c1:1e","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","10.579441","Probe Request","","","","","1","","",""
"250","14:49:40.930742","02:73:8d:a0:1c:47","b0:19:c6:23:c1:1e","802.11","-85 dBm","0.002061","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"251","14:49:40.932764","02:73:8d:a0:1c:47","b0:19:c6:23:c1:1e","802.11","-83 dBm","0.002022","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"252","14:49:40.934917","02:73:8d:a0:1c:47","b0:19:c6:23:c1:1e","802.11","-83 dBm","0.002153","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"253","14:49:40.965307","02:73:8d:a0:1c:47","b0:19:c6:23:c1:1e","802.11","-85 dBm","0.030390","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"254","14:49:41.941165","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-79 dBm","0.975858","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"255","14:49:41.943312","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-81 dBm","0.002147","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"256","14:49:41.945438","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-81 dBm","0.002126","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"257","14:49:42.586617","b0:48:7a:e7:fe:3e","30:3a:64:74:91:b3","802.11","-73 dBm","0.641179","Probe Response","","","","Emikroszkop","1","","",""
"258","14:49:42.590238","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-89 dBm","0.003621","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"259","14:49:42.592335","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-93 dBm","0.002097","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"260","14:49:42.598010","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-93 dBm","0.005675","Probe Response","","","","Pince2","1","","",""
"261","14:49:42.601017","18:a6:f7:c5:62:80","30:3a:64:74:91:b3","802.11","-91 dBm","0.003007","Probe Response","","","","Pince2","1","","",""
"262","14:49:42.615201","02:73:8d:a0:1c:47","30:3a:64:74:91:b3","802.11","-91 dBm","0.014184","Probe Response","","","Telephone","Internet5Ga","1","CINK FIVE","Smartphone - dual mode",""
"263","14:49:58.696662","b8:27:eb:10:4c:b1","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","16.081461","Probe Request","","","","","1","","",""
"264","14:49:58.698491","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001829","Probe Response","","","","Pince2","1","","",""
"265","14:49:58.699793","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001302","Probe Response","","","","Pince2","1","","",""
"266","14:49:58.701210","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-95 dBm","0.001417","Probe Response","","","","Pince2","1","","",""
"267","14:49:58.702693","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001483","Probe Response","","","","Pince2","1","","",""
"268","14:49:58.717852","b8:27:eb:10:4c:b1","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.015159","Probe Request","","","","","1","","",""
"269","14:50:11.131495","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","12.413643","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"270","14:50:11.133849","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.002354","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"271","14:50:11.135398","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001549","Probe Response","","","","Emikroszkop","1","","",""
"272","14:50:11.138389","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.002991","Probe Response","","","","Pince2","1","","",""
"273","14:50:11.139788","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001399","Probe Response","","","","Pince2","1","","",""
"274","14:50:11.141112","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001324","Probe Response","","","","Pince2","1","","",""
"275","14:50:11.142472","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001360","Probe Response","","","","Pince2","1","","",""
"276","14:50:11.143746","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.001274","Probe Response","","","","Pince2","1","","",""
"277","14:50:11.218401","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.074655","Probe Response","","","","Emikroszkop","1","","",""
"278","14:50:11.219937","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.001536","Probe Response","","","","Emikroszkop","1","","",""
"279","14:50:11.228357","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.008420","Probe Response","","","","Pince2","1","","",""
"280","14:50:33.211235","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","21.982878","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"281","14:50:33.213489","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.002254","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"282","14:50:33.216655","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.003166","Probe Response","","","","Emikroszkop","1","","",""
