"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type"
"165","20:47:08.462315","00:15:fa:d8:bb:00","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.648865","Probe Response","","","","Internet","1","",""
"166","20:47:08.561360","00:15:fa:d8:bb:00","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.099045","Probe Response","","","","Internet","1","",""
"167","20:47:08.682613","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.121253","Probe Request","","","","Internet","1","",""
"168","20:47:08.737089","88:b4:a6:fe:d0:84","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.054476","Probe Request","","","","Internet","1","",""
"169","20:47:08.821559","da:a1:19:e9:ff:10","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.084470","Probe Request","","","","","1","",""
"170","20:47:09.401829","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.580270","Probe Request","","","","Internet","1","",""
"171","20:47:09.790440","7c:f9:0e:af:ab:89","ff:ff:ff:ff:ff:ff","802.11","-71 dBm","0.388611","Probe Request","","","","Internet","1","",""
"172","20:47:09.805595","7c:f9:0e:af:ab:89","ff:ff:ff:ff:ff:ff","802.11","-71 dBm","0.015155","Probe Request","","","","Internet","1","",""
"173","20:47:09.810622","00:15:fa:d8:bb:00","7c:f9:0e:af:ab:89","802.11","-75 dBm","0.005027","Probe Response","","","","Internet","1","",""
"174","20:47:11.118099","00:15:fa:d8:bb:00","32:0f:76:d8:fe:c8","802.11","-75 dBm","1.307477","Probe Response","","","","Internet","1","",""
"175","20:47:11.158412","00:15:fa:d8:bb:00","08:f6:9c:4f:e4:82","802.11","-75 dBm","0.040313","Probe Response","","","","Internet","1","",""
"176","20:47:11.259926","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.101514","Probe Request","","","","Internet","1","",""
"177","20:47:11.270792","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.010866","Probe Request","","","","Internet","1","",""
"178","20:47:11.928349","7c:f9:0e:af:ab:89","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.657557","Probe Request","","","","Internet","1","",""
"179","20:47:11.933959","00:15:fa:d8:bb:00","7c:f9:0e:af:ab:89","802.11","-75 dBm","0.005610","Probe Response","","","","Internet","1","",""
"180","20:47:13.252715","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","1.318756","Probe Request","","","","","1","",""
"181","20:47:13.272988","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.020273","Probe Request","","","","","1","",""
"182","20:47:13.293219","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.020231","Probe Request","","","","","1","",""
"183","20:47:13.326571","80:a5:89:62:54:95","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.033352","Probe Request","","","","Internet","1","",""
"184","20:47:13.347770","80:a5:89:62:54:95","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.021199","Probe Request","","","","Internet","1","",""
"185","20:47:13.354693","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.006923","Probe Request","","","","","1","",""
"186","20:47:13.395157","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.040464","Probe Request","","","","","1","",""
"187","20:47:14.202051","7c:f9:0e:af:ab:89","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.806894","Probe Request","","","","Internet","1","",""
"188","20:47:14.203557","00:15:fa:d8:bb:00","7c:f9:0e:af:ab:89","802.11","-77 dBm","0.001506","Probe Response","","","","Internet","1","",""
"189","20:47:14.217121","7c:f9:0e:af:ab:89","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.013564","Probe Request","","","","Internet","1","",""
"190","20:47:15.005060","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.787939","Probe Request","","","","SapiPark WiFi","1","",""
"191","20:47:15.038715","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.033655","Probe Request","","","","SapiPark WiFi","1","",""
"192","20:47:16.130313","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","1.091598","Probe Request","","","","SapiPark WiFi","1","",""
"193","20:47:16.150587","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.020274","Probe Request","","","","SapiPark WiFi","1","",""
"194","20:47:17.257003","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","1.106416","Probe Request","","","","SapiPark WiFi","1","",""
"195","20:47:17.731829","00:15:fa:d8:bb:00","08:f6:9c:4f:e4:82","802.11","-77 dBm","0.474826","Probe Response","","","","Internet","1","",""
"196","20:47:18.805356","00:15:fa:d8:bb:00","84:98:66:cd:c8:41","802.11","-77 dBm","1.073527","Probe Response","","","","Internet","1","",""
"197","20:47:19.001100","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.195744","Probe Request","","","","","1","",""
"198","20:47:19.021560","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.020460","Probe Request","","","","","1","",""
"199","20:47:19.062496","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.040936","Probe Request","","","","","1","",""
"200","20:47:19.064029","00:15:fa:d8:bb:00","84:98:66:cd:c8:41","802.11","-75 dBm","0.001533","Probe Response","","","","Internet","1","",""
"201","20:47:19.148497","00:15:fa:d8:bb:00","84:98:66:cd:c8:41","802.11","-75 dBm","0.084468","Probe Response","","","","Internet","1","",""
"202","20:47:19.185229","00:15:fa:d8:bb:00","84:98:66:cd:c8:41","802.11","-75 dBm","0.036732","Probe Response","","","","Internet","1","",""
"203","20:47:19.366905","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.181676","Probe Request","","","","Internet","1","",""
"204","20:47:19.665535","ac:37:43:e0:9f:4b","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.298630","Probe Request","","","","Internet","1","",""
"205","20:47:21.446128","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","1.780593","Probe Request","","","","Internet","1","",""
"206","20:47:21.456396","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.010268","Probe Request","","","","Internet","1","",""
"207","20:47:21.913371","00:15:fa:d8:bb:00","da:a1:19:4d:2e:56","802.11","-75 dBm","0.456975","Probe Response","","","","Internet","1","",""
"208","20:47:23.926859","da:a1:19:2e:89:d0","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","2.013488","Probe Request","","","","","1","",""
"209","20:47:24.702941","64:5a:04:97:2d:ba","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.776082","Probe Request","","","","Internet","1","",""
"210","20:47:25.468357","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-75 dBm","0.765416","Probe Response","","","","Internet","1","",""
"211","20:47:27.081370","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","1.613013","Probe Request","","","","Internet","1","",""
"212","20:47:27.894590","00:1b:0c:65:da:20","d8:c4:e9:ad:1a:e4","802.11","-93 dBm","0.813220","Probe Response","","","","Internet","1","",""
"213","20:47:27.970962","00:15:fa:d8:bb:00","4c:57:ca:86:8d:70","802.11","-77 dBm","0.076372","Probe Response","","","","Internet","1","",""
"214","20:47:28.931267","da:a1:19:fb:8b:a6","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.960305","Probe Request","","","","","1","",""
"215","20:47:29.572981","00:15:fa:d8:bb:00","88:b4:a6:17:c3:77","802.11","-77 dBm","0.641714","Probe Response","","","","Internet","1","",""
"216","20:47:30.043976","00:15:fa:d8:bb:00","88:b4:a6:17:c3:77","802.11","-77 dBm","0.470995","Probe Response","","","","Internet","1","",""
"217","20:47:31.633847","00:15:fa:d8:bb:00","88:b4:a6:75:23:0e","802.11","-75 dBm","1.589871","Probe Response","","","","Internet","1","",""
"218","20:47:32.416165","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.782318","Probe Request","","","","Internet","1","",""
"219","20:47:32.426756","08:f6:9c:4f:e4:82","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.010591","Probe Request","","","","Internet","1","",""
"220","20:47:33.772584","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","1.345828","Probe Request","","","","Internet","1","",""
"221","20:47:33.793210","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.020626","Probe Request","","","","Internet","1","",""
"222","20:47:33.854034","00:15:fa:d8:bb:00","da:a1:19:b8:3e:d8","802.11","-75 dBm","0.060824","Probe Response","","","","Internet","1","",""
"223","20:47:33.944326","da:a1:19:b8:3e:d8","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","0.090292","Probe Request","","","","","1","",""
"224","20:47:35.584971","00:15:fa:d8:bb:00","80:35:c1:79:d2:b8","802.11","-75 dBm","1.640645","Probe Response","","","","Internet","1","",""
"225","20:47:38.327204","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","2.742233","Probe Request","","","","Internet","1","",""
"226","20:47:38.347290","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.020086","Probe Request","","","","Internet","1","",""
"227","20:47:38.871053","00:15:fa:d8:bb:00","04:56:04:bd:cb:fe","802.11","-77 dBm","0.523763","Probe Response","","","","Internet","1","",""
"228","20:47:38.966200","da:a1:19:dc:77:16","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.095147","Probe Request","","","","","1","",""
"229","20:47:38.990410","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.024210","Probe Request","","","","","1","",""
"230","20:47:39.107162","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.116752","Probe Request","","","","","1","",""
"231","20:47:39.108548","30:3a:64:74:91:b3","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.001386","Probe Request","","","","","1","",""
"232","20:47:39.138985","00:15:fa:d8:bb:00","30:3a:64:74:91:b3","802.11","-77 dBm","0.030437","Probe Response","","","","Internet","1","",""
"233","20:47:39.175690","00:15:fa:d8:bb:00","30:3a:64:74:91:b3","802.11","-77 dBm","0.036705","Probe Response","","","","Internet","1","",""
"234","20:47:41.425218","80:35:c1:79:d2:b8","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","2.249528","Probe Request","","","","Internet","1","",""
"235","20:47:42.218502","00:15:fa:d8:bb:00","da:a1:19:e9:0a:82","802.11","-77 dBm","0.793284","Probe Response","","","","Internet","1","",""
"236","20:47:42.224287","00:15:fa:d8:bb:00","da:a1:19:e9:0a:82","802.11","-77 dBm","0.005785","Probe Response","","","","Internet","1","",""
"237","20:47:42.241303","00:15:fa:d8:bb:00","da:a1:19:e9:0a:82","802.11","-77 dBm","0.017016","Probe Response","","","","Internet","1","",""
"238","20:47:42.314787","da:a1:19:e9:0a:82","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.073484","Probe Request","","","","Internet","1","",""
"239","20:47:42.315427","da:a1:19:e9:0a:82","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.000640","Probe Request","","","","","1","",""
"240","20:47:42.440330","98:e7:f5:59:d4:d6","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.124903","Probe Request","","","","","1","",""
"241","20:47:43.954946","da:a1:19:67:5e:86","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","1.514616","Probe Request","","","","","1","",""
"242","20:47:43.984970","da:a1:19:67:5e:86","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.030024","Probe Request","","","","","1","",""
"243","20:47:44.790756","da:a1:19:94:d3:b4","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.805786","Probe Request","","","","","1","",""
"244","20:47:50.200717","da:a1:19:4f:97:4d","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","5.409961","Probe Request","","","","","1","",""
"245","20:47:50.225430","da:a1:19:4f:97:4d","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.024713","Probe Request","","","","","6","",""
"246","20:47:51.303291","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","1.077861","Probe Request","","","","Internet","1","",""
"247","20:47:52.661595","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-97 dBm","1.358304","Probe Request","","","","Internet","1","",""
"248","20:47:52.848511","00:15:fa:d8:bb:00","da:a1:19:db:98:23","802.11","-77 dBm","0.186916","Probe Response","","","","Internet","1","",""
"249","20:47:52.950761","da:a1:19:db:98:23","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.102250","Probe Request","","","","Internet","1","",""
"250","20:47:52.951408","da:a1:19:db:98:23","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.000647","Probe Request","","","","","1","",""
"251","20:47:52.975544","da:a1:19:db:98:23","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.024136","Probe Request","","","","","1","",""
"252","20:47:54.336250","00:15:fa:d8:bb:00","ac:37:43:e0:9f:4b","802.11","-77 dBm","1.360706","Probe Response","","","","Internet","1","",""
"253","20:47:54.532984","da:a1:19:4b:a6:62","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","0.196734","Probe Request","","","","","1","",""
"254","20:47:55.562146","80:35:c1:79:d2:b8","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","1.029162","Probe Request","","","","Internet","1","",""
"255","20:47:56.188608","40:4e:36:89:89:68","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.626462","Probe Request","","","","","1","",""
"256","20:47:56.190171","00:15:fa:d8:bb:00","40:4e:36:89:89:68","802.11","-77 dBm","0.001563","Probe Response","","","","Internet","1","",""
"257","20:47:56.193818","00:15:fa:d8:bb:00","40:4e:36:89:89:68","802.11","-75 dBm","0.003647","Probe Response","","","","Internet","1","",""
"258","20:47:57.193507","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.999689","Probe Request","","","","Internet","1","",""
"259","20:47:57.194617","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.001110","Probe Request","","","","","1","",""
"260","20:47:57.212705","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.018088","Probe Request","","","","Internet","1","",""
"261","20:47:57.213788","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.001083","Probe Request","","","","","1","",""
"262","20:47:58.489471","00:15:fa:d8:bb:00","ac:37:43:e0:9f:4b","802.11","-77 dBm","1.275683","Probe Response","","","","Internet","1","",""
"263","20:47:58.740340","00:17:5a:10:2b:70","00:24:d7:7e:24:24","802.11","-87 dBm","0.250869","Probe Response","","","","Internet","1","",""
"264","20:47:59.086600","00:24:d7:7e:24:24","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","0.346260","Probe Request","","","","","1","",""
"265","20:48:00.635805","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","1.549205","Probe Request","","","","Internet","1","",""
"266","20:48:01.820489","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-97 dBm","1.184684","Probe Request","","","","Internet","1","",""
"267","20:48:01.840583","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.020094","Probe Request","","","","Internet","1","",""
"268","20:48:01.857580","80:35:c1:79:d2:b8","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.016997","Probe Request","","","","Internet","1","",""
"269","20:48:02.525750","00:15:fa:d8:bb:00","24:f6:77:52:81:3e","802.11","-77 dBm","0.668170","Probe Response","","","","Internet","1","",""
"270","20:48:02.547257","00:15:fa:d8:bb:00","24:f6:77:52:81:3e","802.11","-77 dBm","0.021507","Probe Response","","","","Internet","1","",""
"271","20:48:02.649013","00:15:fa:d8:bb:00","d8:c4:e9:ad:1a:e4","802.11","-77 dBm","0.101756","Probe Response","","","","Internet","1","",""
"272","20:48:02.667090","00:15:fa:d8:bb:00","d8:c4:e9:ad:1a:e4","802.11","-77 dBm","0.018077","Probe Response","","","","Internet","1","",""
"273","20:48:02.722924","00:15:fa:d8:bb:00","da:a1:19:60:91:98","802.11","-77 dBm","0.055834","Probe Response","","","","Internet","1","",""
"274","20:48:02.742519","00:15:fa:d8:bb:00","da:a1:19:60:91:98","802.11","-77 dBm","0.019595","Probe Response","","","","Internet","1","",""
"275","20:48:02.764411","00:15:fa:d8:bb:00","da:a1:19:60:91:98","802.11","-77 dBm","0.021892","Probe Response","","","","Internet","1","",""
"276","20:48:02.818562","da:a1:19:60:91:98","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.054151","Probe Request","","","","","1","",""
"277","20:48:02.963979","84:98:66:cd:c8:41","ff:ff:ff:ff:ff:ff","802.11","-97 dBm","0.145417","Probe Request","","","","Internet","1","",""
"278","20:48:04.536336","da:a1:19:c4:24:84","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","1.572357","Probe Request","","","","","1","",""
"279","20:48:04.566410","da:a1:19:c4:24:84","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.030074","Probe Request","","","","","1","",""
"280","20:48:06.270392","00:15:fa:d8:bb:00","88:b4:a6:6e:4b:bb","802.11","-77 dBm","1.703982","Probe Response","","","","Internet","1","",""
"281","20:48:06.290523","00:15:fa:d8:bb:00","88:b4:a6:6e:4b:bb","802.11","-77 dBm","0.020131","Probe Response","","","","Internet","1","",""
"282","20:48:06.462336","00:15:fa:d8:bb:00","88:b4:a6:6e:4b:bb","802.11","-75 dBm","0.171813","Probe Response","","","","Internet","1","",""
"283","20:48:06.618698","88:b4:a6:6e:4b:bb","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.156362","Probe Request","","","","","1","",""
"284","20:48:06.626085","00:15:fa:d8:bb:00","88:b4:a6:6e:4b:bb","802.11","-75 dBm","0.007387","Probe Response","","","","Internet","1","",""
"285","20:48:06.638133","88:b4:a6:6e:4b:bb","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.012048","Probe Request","","","","","1","",""
"286","20:48:07.913076","00:15:fa:d8:bb:00","d2:a0:a4:c0:38:d7","802.11","-77 dBm","1.274943","Probe Response","","","","Internet","1","",""
"287","20:48:08.163806","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","0.250730","Probe Request","","","","Internet","1","",""
"288","20:48:08.164857","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.001051","Probe Request","","","","","1","",""
"289","20:48:08.187942","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","0.023085","Probe Request","","","","Internet","1","",""
"290","20:48:08.189032","0c:8f:ff:c5:6c:56","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.001090","Probe Request","","","","","1","",""
"291","20:48:09.571363","da:a1:19:90:e9:21","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","1.382331","Probe Request","","","","","1","",""
"292","20:48:09.601307","da:a1:19:90:e9:21","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.029944","Probe Request","","","","","1","",""
"293","20:48:09.962129","00:15:fa:d8:bb:00","24:f6:77:52:81:3e","802.11","-77 dBm","0.360822","Probe Response","","","","Internet","1","",""
"294","20:48:10.125734","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.163605","Probe Request","","","","Internet","1","",""
"295","20:48:10.146136","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.020402","Probe Request","","","","Internet","1","",""
"296","20:48:10.995938","00:15:fa:d8:bb:00","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.849802","Probe Response","","","","Internet","1","",""
"297","20:48:12.713500","da:a1:19:30:0e:33","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","1.717562","Probe Request","","","","Internet","1","",""
"298","20:48:12.714118","da:a1:19:30:0e:33","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.000618","Probe Request","","","","","1","",""
"299","20:48:12.764447","00:15:fa:d8:bb:00","da:a1:19:30:0e:33","802.11","-81 dBm","0.050329","Probe Response","","","","Internet","1","",""
"300","20:48:12.782873","da:a1:19:30:0e:33","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.018426","Probe Request","","","","Internet","1","",""
"301","20:48:14.491096","00:15:fa:d8:bb:00","da:a1:19:d9:53:55","802.11","-77 dBm","1.708223","Probe Response","","","","Internet","1","",""
"302","20:48:14.581692","da:a1:19:d9:53:55","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.090596","Probe Request","","","","","1","",""
"303","20:48:14.589657","00:15:fa:d8:bb:00","da:a1:19:d9:53:55","802.11","-75 dBm","0.007965","Probe Response","","","","Internet","1","",""
"304","20:48:15.416515","4c:57:ca:86:8d:70","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.826858","Probe Request","","","","Internet","1","",""
"305","20:48:15.428206","4c:57:ca:86:8d:70","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.011691","Probe Request","","","","Internet","1","",""
"306","20:48:15.447029","00:15:fa:d8:bb:00","4c:57:ca:86:8d:70","802.11","-77 dBm","0.018823","Probe Response","","","","Internet","1","",""
"307","20:48:15.563652","00:15:fa:d8:bb:00","da:a1:19:f2:c9:a8","802.11","-77 dBm","0.116623","Probe Response","","","","Internet","1","",""
"308","20:48:15.664705","00:15:fa:d8:bb:00","da:a1:19:f2:c9:a8","802.11","-77 dBm","0.101053","Probe Response","","","","Internet","1","",""
"309","20:48:15.692519","da:a1:19:f2:c9:a8","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.027814","Probe Request","","","","DIGI_8dd088","1","",""
"310","20:48:15.693561","da:a1:19:f2:c9:a8","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.001042","Probe Request","","","","","1","",""
"311","20:48:15.725168","da:a1:19:f2:c9:a8","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.031607","Probe Request","","","","DIGI_8dd088","1","",""
"312","20:48:15.726156","da:a1:19:f2:c9:a8","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.000988","Probe Request","","","","","1","",""
"313","20:48:15.796835","00:15:fa:d8:bb:00","04:d6:aa:40:f1:49","802.11","-75 dBm","0.070679","Probe Response","","","","Internet","1","",""
"314","20:48:15.850977","d8:c4:e9:ad:1a:e4","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.054142","Probe Request","","","","Internet","1","",""
"315","20:48:15.937772","04:d6:aa:40:f1:49","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.086795","Probe Request","","","","Internet","1","",""
"316","20:48:19.540289","00:15:fa:d8:bb:00","da:a1:19:4f:77:62","802.11","-77 dBm","3.602517","Probe Response","","","","Internet","1","",""
"317","20:48:19.601215","da:a1:19:4f:77:62","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.060926","Probe Request","","","","","1","",""
"318","20:48:19.631331","da:a1:19:4f:77:62","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.030116","Probe Request","","","","","1","",""
"319","20:48:21.919619","00:15:fa:d8:bb:00","08:ee:8b:6c:0e:6f","802.11","-75 dBm","2.288288","Probe Response","","","","Internet","1","",""
"320","20:48:22.129187","da:a1:19:91:47:3f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.209568","Probe Request","","","","","1","",""
"321","20:48:22.139293","da:a1:19:91:47:3f","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.010106","Probe Request","","","","","1","",""
"322","20:48:22.163963","00:15:fa:d8:bb:00","da:a1:19:91:47:3f","802.11","-75 dBm","0.024670","Probe Response","","","","Internet","1","",""
"323","20:48:22.203064","00:15:fa:d8:bb:00","da:a1:19:91:47:3f","802.11","-77 dBm","0.039101","Probe Response","","","","Internet","1","",""
